x,y,z
-3.9261415592403526,-0.2032615138586351,-0.4466336465761964
3.1179127273809097,2.283995377055282,-2.861168821905374
-1.5389758056600087,2.2038453363958848,-3.1193052787447586
-3.140516149862067,-1.3112545850597526,4.986915244887857
-0.1320706882914635,2.687607862975609,-0.7611941080492652
-0.955167524123639,0.8668507180015439,-0.4833442328470374
2.730016903540956,4.234501687888523,-3.5746766672441144
4.523398333292029,-4.324764516948624,2.1303530455079454
1.3421251803388579,0.35127437735050204,-1.8672987941399999
4.191594377591922,-4.023366774264112,3.9756904512098465
-3.759063819040034,-0.9403778152488362,3.7548865957635726
4.3579383315212326,4.812449861417603,4.323019477346715
-0.9884912629971883,-4.497091707107236,0.5860413805248861
-1.9311909922043755,2.5498487954834665,1.768796231677169
-4.448017956711427,3.8862153854731982,-3.041768008888762
-2.7446664882620473,4.69740682268969,-1.0028757407052566
-2.670157948945777,-4.739151716564506,4.503637709597259
1.5417717670364297,3.9014015937220474,-2.161240150613657
2.826814704682282,-0.14320474690220486,-4.658494949830373
1.2256946948460818,-0.9972044765786432,-3.322107848348421
2.4397427336235955,1.4497934233093899,0.44212653504453137
-1.7520452330110716,1.7645281774303605,4.89679741595473
2.220391015598935,-2.458109562914909,4.534074705304022
-4.882516279567196,-4.604836968370039,1.921027990340364
-0.7380338898481487,2.2310453072363483,3.9949102352699732
-0.3823296030234191,-4.241393096977713,-0.8675402479649277
-0.45668567763907486,2.468788747828045,-0.05490672206657887
1.5974417149629971,1.1985696196302484,-2.138083359300574
2.728998239022645,-0.9549820229867745,4.782823524870164
1.0955694454830134,1.967697409695461,-2.825065290609067
1.0553199879259756,1.0836921711215162,2.446402991819971
3.77786724707477,-0.16001806891048265,3.727204410725463
-4.891237340344078,0.33215472166290994,0.5236447355194507
-2.0767804149539035,3.3190583506521207,3.706059686844693
-2.185224972002564,-1.611381600284294,-2.415417605584955
-0.8062939042282666,3.6531357525705843,4.189487043127361
3.1702328141759413,0.13113910560821562,-4.867601442126542
-0.6243127988931398,-0.7694941328845131,0.3577955518951681
-2.292167219338075,4.873005507692085,-4.537522165235966
-1.1152780636945616,4.738040726367572,-4.766062818050553
-0.938245063613464,0.004246575121268137,-0.148830141884444
-2.4934691538320477,2.3739015050705268,-0.8891333889297526
-3.8486962087354937,1.7485653803827175,1.4440802651090854
2.5815609214273003,-0.3725629869474947,-1.3793688174518781
2.6390823129458134,1.5056203691033119,-2.4202733532375187
-0.6715225967399228,-3.004860804349052,3.7974104796735695
-4.943422098305366,0.14349810777041228,-3.341950258493841
-4.223895411317425,-0.9550231375214651,4.698919613290633
4.104779836062848,-0.8663588751158464,0.7906717362081928
-0.6941982067057504,-1.4948910742350474,-3.4507129242916976
-0.836562334734408,-3.840898949904216,2.859247730478539
4.502696482596328,0.7892400152530481,-3.2786782272729753
-0.743581556858345,-0.9619736386376978,-2.893219672917575
-0.21233689104702602,1.8130550229341988,4.845492575057765
-2.484548889443725,-2.3741901993143566,4.692105973221651
-4.1539729924648325,-0.44903866275148907,-0.0004655378689175649
0.7634743854814658,3.280474667449141,4.463324343191175
-3.063159903251862,-0.9907785486014609,0.10716621591180608
-4.9802968059991475,0.8122136894203367,-4.999478246879464
3.531218488737622,1.775699720773681,4.00330485463113
-1.934089431297048,-0.36806309802300685,-2.1595778735602
-4.251651085628368,1.485723923581613,2.6538863574748923
0.5542176868652016,0.2570734576645384,1.0622935798770161
3.0246318215559462,-2.65931155558482,-4.6255613152257045
0.8246537037131061,0.32100204104424357,0.9351398385587029
-2.800163103698192,0.48200350110772927,1.2909789867123012
2.58710927811149,-2.925456914690158,2.84622603683391
4.417030227741096,-2.13336943898483,-2.5885470564153823
-1.2127191511094573,-3.151647967844653,-3.265872822248922
-4.934044914202125,3.7950462172833674,-0.12659674464198645
-1.400640618068505,0.7876781647966684,-2.101256609713408
1.1106632324424464,-2.9371693865469095,1.3500702289934434
1.1865509750641436,0.538060001954018,-4.862435517639177
0.6915573374303543,-2.3184993030813295,-1.2326720675322642
-4.886906917979598,0.4267814782522228,0.3992123215611034
3.3298462732145797,-2.954690356417661,2.118104312638911
-1.873963877746494,-1.050291211964376,-1.6495623052625685
-4.715185403192777,1.3676115994872262,1.224839207478614
-0.03958974053504072,3.6527051868596274,4.784931002267353
0.21842787991543844,1.2631889842222233,-1.9058628214383533
0.26068877612128727,1.70893644182192,-4.387023983452158
2.9113128563397597,-4.818657664324269,-4.888115990442162
1.7142457562273758,-2.1434492390388504,-3.7839284432473663
1.2106340149980106,-3.1158000596702484,3.616086357755803
1.8272602004290261,2.1891285525781594,0.10338554160824209
2.943361714442366,0.8087092643115321,-3.0312638116241954
-2.7350852172760334,0.4069841444133502,0.6189958158280415
3.2352692494282405,4.492094702312935,-2.8924266401637713
-4.681406509220177,2.325799731596528,3.9100727910029462
-2.729075891733037,4.795728086641869,-1.2186815665985873
0.5090907669511466,2.6897510821754054,-2.8451225375169975
0.23870930474537833,-1.532666265182836,-2.412472834466912
1.1862273669962953,0.2019289983263146,1.9541267335639922
3.2233863941597267,-1.8648544670172198,-2.673940437289364
-2.9717464763919854,2.4254238022652714,-1.8925566268310812
4.669826560945955,-0.3748309066676212,2.2545841389903227
-4.212524434166381,2.2876152421499087,0.14220614480820615
0.7898176496351716,-0.6629820909299342,-4.787393423197287
-3.1579726646349906,-4.457339382226445,3.7845695788724694
4.0332585094391415,1.3910192208993788,4.5033254561387395
-2.9722843993454706,4.367274866225426,0.618950299917004
4.9266810151455225,-4.138095093035289,-2.04754838765816
0.6236826609442767,1.1478920810858693,-4.315719216731308
-4.5959883961954855,-2.077574963516786,4.171074294405257
-4.6671033725934645,3.8637436128106213,-2.633409311137461
4.5692445029613555,-1.3442333470387835,4.451562016166756
-2.68119321890771,4.621616409116674,-4.665061573840883
-1.8213105262415583,-2.4899454310555935,3.9144480250834626
4.5852608238208905,-4.259604596126331,-1.936084444624547
2.999251067755776,4.21552961081392,4.461782758829232
-2.3735817268207757,-4.961018411439219,-4.329506017791848
0.5943091621620056,0.6910549595725302,1.6608295955471197
3.0132637514256064,-3.2016171793102455,-0.3780061594308677
-3.2138228493063368,0.8949874914255576,4.623754504562267
-1.4463585119984126,-2.025589626381662,3.4283253584138045
0.41446818039707267,-2.369903524400007,-1.4717402549216327
0.5467710149539151,-2.474576525618919,-3.1114779527544068
-4.368955940869937,-3.5606033277263807,-3.1720101707375905
0.5650966852131214,-0.548950223203998,-2.6695779065380068
1.7135855320313453,2.5845075164153535,1.3092142230893655
-2.2054448890753173,0.20254410220688435,3.6918583616245257
-2.4908294093977723,2.2451129974300166,2.711288075005882
1.2476134887068557,-2.7786762356087866,-3.6241357262897367
-3.9018318255160436,-3.964455037224753,-3.870490337652593
4.024709350375083,-1.4820690049018346,-1.869844665149337
-3.782802760097368,2.8526128093916174,2.596539685564262
-1.321014338977038,-0.16856110814739456,2.618680126219677
-0.807991420796573,-3.581712604985454,-0.7498271551626612
2.316812113572836,3.589751219081238,-3.338908430735106
-2.0734652562816827,-3.652577336940598,0.010930865576157522
0.6815044958225975,-1.48046139339582,3.0879952103162562
4.215107210020754,0.696959731782874,-2.188503637212321
4.177112877428076,-4.664029443130412,-0.257668325557888
-1.7754449799261138,-0.6370975134969825,3.63862122929193
1.6125749939887912,-0.9521556055345037,-1.313742718603467
-0.15506866733918656,-2.011264854672492,0.6875019341755442
0.481695130271536,-3.631768459965279,2.0150685633465617
3.1534424078159837,2.7546015331975804,-1.7193547315153013
-2.6425236665029486,-1.2871854851418085,0.22641982647523662
0.19108347164735306,4.578974952748961,-0.29163539336346656
2.3544956335439426,4.389159737921419,4.59104746661504
4.324950625406013,-4.361626073903816,4.535328533284503
2.8869108967300665,3.5196977927351227,-0.9130956402463317
0.5265714263295749,2.59100714921518,-0.22714915819811843
-1.8171694481854939,1.9753854716185462,0.2126325622234706
-4.18990196239326,-0.5453469428473534,-1.182676474699067
1.9912141797114717,-3.271869133671231,-1.6326462047277603
4.59447560673822,-2.1775463546966067,2.2255179645429246
-2.349721098153946,-4.241342224129121,-2.9846799002489077
2.7562183159393356,-3.2171649328935836,-0.6243260579341392
2.0630910284350126,0.7879642703221732,0.29245534651922256
0.9266806145628212,-2.0728337210208103,0.11386430509078771
-4.692497902319133,-3.627852443470796,-0.472229676813809
-2.4728858136563057,-1.9313276666108727,-2.0083298265432568
-4.058766741389154,3.5132000734340085,-4.930827137751566
-1.7178502943104021,-2.9437473505321785,-2.955763672054089
-4.1680019992386725,-1.3556462835505547,3.288047873755227
2.5981439362488867,0.34122173226569164,-1.3336418305015432
-2.8158180373797324,2.3500731001257282,2.4769788215609303
-0.716769243808983,2.742526814968649,-4.0653079695544925
4.446548210807576,-3.1018193417822983,2.182353679635823
4.7767908476112275,0.765814135632378,-3.4528329896695578
1.8822763554225697,-0.11265294819443916,4.606722746069146
0.43865538038935536,-4.687861287015881,1.9789275339461394
0.6165302300517777,2.626094992022866,0.60433015425067
4.182092716353139,4.630548273147571,-2.478861268702425
0.4430850435127791,-2.7862150823595897,-2.8758072439152595
4.196661291561995,2.2226646137144925,1.587274339565509
-3.5368085408791714,3.2919634823832276,-3.118228151070798
3.161084237239468,-0.20705637074859418,-3.3212772576997427
4.48071663622661,-4.165170858976834,-1.939122367731926
-2.9620416848483213,4.931616790465609,3.508616272536605
2.788108304033039,3.1818503432482697,0.8325792813214914
4.524099477139234,0.3149809206624017,3.9220672882402514
-4.706165877700265,-3.0503982291053076,2.5661088166007993
-1.991458472338862,-2.8002244719486633,4.418472622246812
-2.097512771942042,-0.36302519647896325,-4.813482828706183
-0.39530938985872144,0.6589422782957719,1.4146899879704202
1.6099159723533685,1.0835505105094736,4.21827345357284
1.0968484302972827,2.3632491923565926,-4.548375537523778
-3.9385968983475905,2.5275961606765707,4.290200412907751
-1.256759666185916,-1.2061459699871158,3.1481241702261897
-1.4255509633408092,2.1018366009533818,3.9099970818367815
0.8608081482340415,-3.911989296246059,-3.7970676241668624
-0.0652367049914222,2.394944277883039,-2.776722079340186
-3.62618238199623,-1.2640200461628357,-0.5528103570240432
4.118611068679881,-4.1841654899268494,3.578502050884854
3.806409325265033,0.6771027865638946,-0.08015958906498355
-4.608487401175262,0.14482778595018075,2.180022874088313
-0.6820434239059683,1.8429682749738934,-4.5778955451204215
0.031515511447560485,3.2148874175839595,-4.15453544339004
-0.13803441881476175,4.8426558884179585,-4.976266845319958
-4.922603528837905,3.6569096088025326,-3.266783834198611
-4.965290253480702,1.088925213447296,-2.8778438331848664
-0.6482050338545164,-4.8744605571637,-1.9663178465911613
3.781176299086109,0.5084704331696379,-4.552746458441897
3.6593239798164188,-3.617913478045147,-4.082261153755691
-0.5174703254944903,-1.6098037428952985,-0.05912345254392992
3.1500780704470603,0.17791529324459887,-4.644972412589191
-4.770157667132074,0.09997403311139941,-1.566697933878097
1.5679363349803879,3.8027792844879578,3.9201391952514903
0.2920489142157603,2.9345324664873065,3.135496241012044
1.7083848417045457,4.0557761035429145,-1.172735872581001
3.0035973114453167,-0.3708318710503997,4.9182003365125375
0.31186565354866946,-2.7209143102916156,2.885629104084053
2.4632530293323747,-0.8528427128561038,-3.192458989422345
-3.8424904372609427,-3.225122111336577,4.7918759036428344
-3.056020095872065,-2.7090370487267714,4.7059929097338244
-2.300410378475556,3.893911172681994,2.380358438813161
4.117933993001557,-4.540636692638217,-0.5594411242612116
-2.2017192761706483,-2.6529668863782927,-3.4644909071580985
3.067135419203117,0.9252809400107376,-0.6268794976529914
3.315418729696301,-4.944780926644028,2.9474171480007882
3.555895552723058,4.311782670036099,-0.9789024705480855
2.0313916005153745,-2.334503760625836,1.6564332529222927
-3.121192164875942,3.5515727634091494,4.388796002400007
-4.119222028603577,4.855018565804775,0.2874469006267386
1.812510075138686,-1.8684112999211733,-4.899700308948072
3.766900188229723,-3.88882830693729,-1.0829512699177144
4.093523814784344,3.779607196697155,-0.3583728737196985
-3.8508201544770007,2.996361563391252,-1.8470762931512708
-2.965993950418604,2.093720743237909,-1.8194001041832033
-4.2553365879473235,-4.996848938534226,-0.31806585379141517
-3.344459628120063,1.561586336577502,-2.053684168426504
-3.619605443656382,-0.024718378617563985,4.4268230732965534
-1.015169723988909,-3.31772714392606,3.795714348231904
3.19407473365089,-3.754813671024899,-4.334275463946145
4.895467086104983,-0.5396591349315116,-0.6262826018262917
-1.0688754242339549,-3.9723032966072047,-1.2798222008026405
-0.4200211779032168,-4.909239945290991,2.404882750576432
1.1864357331144983,2.0084280909834877,3.817485712613985
2.864666924142626,-1.2885915374006651,0.8525411871058441
4.738380126382145,-4.496160269651824,-3.0264471380316857
3.937009784582834,-2.046556872792756,-0.28311419070393207
2.3104458992020565,0.6398333106832244,2.0011645040909007
-1.2445380333929146,4.618604277303577,3.015084299221515
0.5418679363291066,1.4715134975935937,-1.2376882045509028
-0.800828135652873,-3.6705316093340956,-3.302812731338265
4.746378409450889,0.7701149873543169,3.715908883673899
1.2692799972904032,-1.6098563404311417,-1.9424857138015938
2.122954997716324,0.4310938963600517,-1.9059789585085376
1.4878989015005875,3.8779046938884516,-0.6725201919416612
-2.663516431823545,-0.47085705480373274,-3.701937543069559
-1.1116008403793232,1.3654319270334394,-2.0457084281717917
0.04960178709950647,0.18995620507396538,3.760960641846724
1.5232328969099216,4.197887422949815,-1.599875669702305
2.4805867151929046,3.513151255092076,-1.3983267875179939
4.506365683932961,-0.5790637308203799,-1.0955085215560878
1.2986800253773971,-3.124702268430364,-3.088993902689098
1.0311091601473956,-0.5763449285824009,-4.428082456802857
4.781236321516403,2.4272184916980164,3.8720196632856663
0.007642665490559253,-0.39709595180682733,3.97517120203155
0.28605206463719846,-3.706022816940673,4.75332855326911
-2.7023377814609875,1.0117376455545388,-4.8250578374398305
-1.998492735093389,1.0993355000378369,2.8953694907883722
-1.6795088428741014,3.450524271571002,-1.3764793615094817
-2.156435478807266,-0.22646867794567882,-2.7206740743093327
1.4663779710825562,-1.2090689316476046,-4.927714447682046
1.9925211877755107,-3.069470769833895,-1.019532228688215
